text,label
The metabolism of DB06712 can be decreased when combined with DB00343,training
The metabolism of DB00201 can be decreased when combined with DB00322,training
The metabolism of DB00608 can be decreased when combined with DB01149,training
The metabolism of DB13179 can be decreased when combined with DB12332,training
The metabolism of DB00481 can be decreased when combined with DB00246,training
The metabolism of DB06228 can be decreased when combined with DB00976,training
The metabolism of DB00297 can be decreased when combined with DB00246,training
The metabolism of DB00820 can be decreased when combined with DB00263,training
The metabolism of DB00245 can be decreased when combined with DB01403,training
The metabolism of DB05039 can be decreased when combined with DB00188,training
The metabolism of DB01159 can be decreased when combined with DB00243,training
The metabolism of DB00682 can be decreased when combined with DB06413,training
The metabolism of DB03128 can be decreased when combined with DB09039,training
The metabolism of DB00682 can be decreased when combined with DB06414,training
The metabolism of DB08922 can be decreased when combined with DB12332,training
The metabolism of DB01107 can be decreased when combined with DB01075,training
The metabolism of DB06203 can be decreased when combined with DB00257,training
The metabolism of DB11560 can be decreased when combined with DB00549,training
The metabolism of DB00932 can be decreased when combined with DB00582,training
The metabolism of DB00911 can be decreased when combined with DB09074,training
The metabolism of DB00588 can be decreased when combined with DB00199,training
The metabolism of DB01211 can be decreased when combined with DB00257,training
The metabolism of DB00316 can be decreased when combined with DB04871,training
The metabolism of DB00153 can be decreased when combined with DB01601,training
The metabolism of DB00738 can be decreased when combined with DB01012,training
The metabolism of DB01104 can be decreased when combined with DB00268,training
The metabolism of DB00860 can be decreased when combined with DB00227,training
The metabolism of DB00730 can be decreased when combined with DB09120,training
The metabolism of DB06148 can be decreased when combined with DB00468,training
The metabolism of DB12026 can be decreased when combined with DB01259,training
The metabolism of DB00593 can be decreased when combined with DB01167,training
The metabolism of DB00395 can be decreased when combined with DB00745,training
The metabolism of DB12070 can be decreased when combined with DB00476,training
The metabolism of DB12070 can be decreased when combined with DB00477,training
The metabolism of DB12070 can be decreased when combined with DB00472,training
The metabolism of DB00731 can be decreased when combined with DB01101,training
The metabolism of DB01067 can be decreased when combined with DB00199,training
The metabolism of DB00904 can be decreased when combined with DB00281,training
The metabolism of DB00904 can be decreased when combined with DB00283,training
The metabolism of DB00318 can be decreased when combined with DB04894,training
The metabolism of DB01424 can be decreased when combined with DB00477,training
The metabolism of DB01159 can be decreased when combined with DB00932,training
The metabolism of DB01435 can be decreased when combined with DB00283,training
The metabolism of DB00612 can be decreased when combined with DB12332,training
The metabolism of DB08910 can be decreased when combined with DB06636,training
The metabolism of DB01349 can be decreased when combined with DB00176,training
The metabolism of DB08932 can be decreased when combined with DB00446,training
The metabolism of DB00363 can be decreased when combined with DB01072,training
The metabolism of DB01349 can be decreased when combined with DB05521,training
The metabolism of DB09291 can be decreased when combined with DB00582,training
The metabolism of DB01098 can be decreased when combined with DB00263,training
The metabolism of DB00347 can be decreased when combined with DB01118,training
